89999 79999
1 859955700 503484168
1 76592125 379613831
1 456624658 177051206
1 54374466 191100087
1 935125173 8948796
1 787531916 900174329
1 693819905 194940125
1 852961301 60220760
1 840464233 327912643
1 641535866 570886853
1 983486526 69390101
1 176256573 757251776
1 773157107 820927930
1 294523102 99968979
1 817312165 260150943
1 650867658 644008766
1 340995998 278863121
1 281406543 840777507
1 269818832 152625538
1 466045787 751660078
1 512832098 317195675
1 377062840 863888161
1 934898850 500105429
1 81017454 741674336
1 767717781 743972669
1 992983952 985860427
1 116253670 251270076
1 358139118 994977332
1 389497133 541136853
1 867322793 768164693
1 389195009 758306079
1 788506783 311916244
1 764553272 97677434
1 331139435 123333246
1 438147228 12014011
1 238741391 820084519
1 853017754 861542684
1 95105223 705649593
1 433113515 162261853
1 523194842 537658676
1 344004337 654914235
1 922800572 175293548
1 552317541 22084184
1 538256928 76046310
1 503629457 60209550
1 683818621 754568050
1 952770450 574881118
1 825697816 256845176
1 51082626 345214960
1 584827676 166098213
1 186597460 610364178
1 169883248 221982273
1 731387262 229317006
1 616739897 436863388
1 671278791 96537577
1 754369340 89529139
1 439707084 665731461
1 883898368 180979608
1 720131313 29143099
1 679541205 523976267
1 738432334 524241525
1 398656935 871106483
1 23606527 617908241
1 944336072 552210774
1 27121689 6167368
1 30198705 181967752
1 313109403 887779649
1 140620328 966819574
1 946276814 958006863
1 993207410 239530317
1 503751761 175310653
1 453245936 372929021
1 503029467 566112208
1 462788683 696604325
1 260840501 932176780
1 717168483 417961748
1 847633591 564228317
1 773652365 554794548
1 541480243 415726693
1 437296014 738045842
1 606547523 932325330
1 584945053 784348383
1 930910570 395581595
1 385713903 587921075
1 43156300 64418570
1 765174122 149390218
1 124101120 146859759
1 327342943 947223034
1 962339196 128500193
1 965342128 266192211
1 408489441 769794006
1 879278494 991652229
1 46695405 416614189
1 997415385 96005791
1 160159440 795676967
1 985285511 447181360
1 132994478 293672375
1 695259481 560552418
1 741289471 299502850
1 234246340 433690007
1 867026179 432445558
1 719028102 814828645
1 458126826 801668665
1 345639968 227677041
1 824893511 978297992
1 334464534 380718739
1 95689875 380434678
1 472970194 373073011
1 773858797 876813525
1 794607072 553236989
1 829753118 694829186
1 566413096 57380968
1 929656405 437161841
1 343754662 546572382
1 712079748 145443552
1 893563795 773559094
1 478441362 985196766
1 42475593 715699325
1 707001707 550670698
1 310337567 398688584
1 67924158 80485527
1 42495015 42124879
1 494199788 342068898
1 505711660 903078441
1 700989793 233142087
1 267504709 61349570
1 59414069 139845475
1 609888895 256189712
1 439549136 158583072
1 133503026 457925445
1 364589305 881604244
1 587096772 795572686
1 217030441 996367859
1 58641527 686128894
1 210189187 39066594
1 783932655 743958240
1 774130973 363329685
1 590170528 916582250
1 60409367 126423294
1 300729690 127857017
1 76094798 965478599
1 192259722 139237497
1 820275929 680008610
1 333319338 106257321
1 101008685 579361174
1 781658437 175881960
1 291737976 534996531
1 755928999 385430541
1 816693749 249346397
1 165756822 381595773
1 189768833 431560436
1 432804829 623648614
1 567174613 971295305
1 422427817 163383337
1 650189859 137142855
1 199010427 136208210
1 746991132 283533740
1 358040977 345521545
1 686009772 719515839
1 138967824 755967188
1 757348415 412213714
1 697944990 805767016
1 93113267 586583453
1 240877131 415266122
1 383691389 955266629
1 307398412 392434380
1 722702970 301309358
1 69784940 142393896
1 575728102 848380579
1 18135400 6473573
1 632379212 293825659
1 918552736 3379316
1 82483336 170475837
1 447406519 14095264
1 292458244 903122572
1 473632577 413820788
1 303186275 820513241
1 13930614 56111975
1 171465060 37692793
1 946673963 835934096
1 45735370 22701611
1 114324474 39527609
1 862459827 995178786
1 989147326 928196655
1 62841797 206085011
1 416407901 711365112
1 847602617 398153368
1 98734985 227012342
1 747066611 759130715
1 656714574 483383285
1 595806433 2473470
1 659657992 206780661
1 672292499 101542404
1 97862963 603324117
1 897535540 747662830
1 167989829 611543845
1 861940341 499607103
1 578177836 71386977
1 121992278 624817108
1 124199236 855433146
1 995420753 931964119
1 115745589 301887297
1 985835328 98021091
1 384453204 519684383
1 584901669 409698564
1 122745179 393922333
1 129967297 162470258
1 115694640 800092523
1 993877591 765844149
1 213353350 325041538
1 68398094 101488222
1 524979486 467399326
1 427674907 97374018
1 200787785 943493058
1 99706559 169365962
1 60601010 613926392
1 474020815 496485913
1 804445611 553321143
1 607885174 146410639
1 627478718 535601587
1 171690507 531813228
1 845898791 472215775
1 531107093 20370050
1 690127593 415278104
1 567897235 231501377
1 484995224 614289403
1 59938468 8979811
1 331547055 384267998
1 97627488 940663086
1 546971987 373671280
1 425554949 974461911
1 172245095 908334087
1 501139031 5809061
1 382885536 296197140
1 703164972 284153541
1 900557457 204435743
1 969856832 982894694
1 56724088 26491395
1 695351190 954421934
1 330031716 40274258
1 220674781 176785898
1 142809427 897279399
1 54177242 816818544
1 271485368 244808679
1 330520047 657718787
1 299984649 343371165
1 194520984 637045932
1 113227268 926139190
1 521427374 542089989
1 274047515 711645437
1 864709875 950008454
1 931951740 360151540
1 78667668 903526680
1 33368373 329013144
1 497763189 457112458
1 720504239 647438018
1 820025574 412754350
1 527143432 329617749
1 673653382 351582868
1 37783792 962989788
1 541842950 69292301
1 19092217 907827716
1 670103381 816258177
1 643212872 46060706
1 832263013 283466580
1 190855735 519253174
1 295160632 77517454
1 948435368 729601942
1 758370147 404594262
1 992272604 915136473
1 397420472 564709312
1 120630241 793854875
1 89495681 708336245
1 154838168 762393059
1 760353943 386515282
1 596597063 405689998
1 18737947 396062767
1 31239807 854404959
1 349862869 127992375
1 107066941 30264848
1 967960243 319178076
1 609880322 319124723
1 440707907 306694446
1 134504931 471578673
1 557088236 746260110
1 534457002 842220860
1 420051061 19434538
1 612613854 164440460
1 144203006 51346604
1 11071431 393947175
1 403544559 620045887
1 123665655 477471867
1 613682212 940464190
1 124466861 58439227
1 725594685 303218060
1 13184036 979234567
1 342904544 498046107
1 969075506 736050494
1 23884915 440281572
1 610405984 563991369
1 451178362 189972577
1 259364589 541822491
1 69493855 899600664
1 498621293 639859435
1 30665461 584284903
1 995507690 245630631
1 96886913 585742365
1 244484900 921497589
1 366487823 370720143
1 661088342 624352994
1 828203389 418337647
1 682331527 176277887
1 68796686 712678094
1 614209870 71393961
1 539143348 941721721
1 794315869 308460531
1 258498631 227073336
1 781104236 451360341
1 955681729 905601968
1 44371483 13162781
1 211640728 812796064
1 9384724 755728615
1 281542409 769772300
1 844783049 47292804
1 256797747 705087006
1 775013163 157911486
1 576267609 971435071
1 211265939 749146860
1 218967017 539167408
1 924213220 502369789
1 879067791 597850555
1 384835662 505205048
1 229825514 147311423
1 609844681 513085014
1 870384137 680565773
1 1509425 392080789
1 628839428 930218087
1 713506464 147434178
1 748034731 643432957
1 269215501 104364725
1 801016318 106273583
1 98503343 983277611
1 482760489 562320257
1 790736779 77215595
1 852829587 993987209
1 123749492 93541748
1 662435138 785116896
1 165000888 768536339
1 300017621 104552991
1 386315916 968535331
1 382787654 798578013
1 359251706 12385956
1 550354057 588568370
1 204370423 820326386
1 101838332 845357843
1 841892407 708912944
1 374003576 986445641
1 590443190 849740121
1 27587537 954750254
1 682451218 40440877
1 405133096 194278413
1 567629893 826230255
1 822122159 497341515
1 792872541 465745530
1 140897142 969760109
1 647841088 316054304
1 482011512 859165700
1 774841815 218527875
1 5650608 273466766
1 446268087 60337816
1 842603990 931070190
1 163514763 206532159
1 805934990 170015301
1 690501021 42010137
1 382416037 640756966
1 96563696 595885187
1 349528634 952955671
1 654967636 39883730
1 346685371 410874664
1 395419532 147165437
1 159133861 945661312
1 672258229 732587936
1 550069652 896519407
1 769962530 816763466
1 618743461 898508831
1 859011075 14062391
1 202887495 873580676
1 61886598 745967438
1 763823880 723687972
1 306432223 540586455
1 268852033 83503921
1 456958606 701769370
1 538507200 987400520
1 192666084 526512690
1 442912652 647600240
1 673772683 416212550
1 481953284 28011351
1 944408230 617486633
1 960203842 599343867
1 293541081 567989786
1 604552238 964330109
1 240640838 531835543
1 269092634 39339056
1 888800860 179805488
1 402701760 487508623
1 243324809 751200975
1 508585617 606528437
1 412484354 547325162
1 439332511 812733991
1 127231302 275758880
1 292136809 795731821
1 480633888 120737827
1 137014109 132133888
1 786573559 32475181
1 27117758 294604120
1 362666 445855099
1 191450580 572373432
1 816815187 497376285
1 174526057 589756775
1 558959228 127251596
1 636082461 257305839
1 175122748 235429246
1 915299644 15753247
1 879650558 9502358
1 637009713 16266096
1 929281986 941257718
1 948265120 15727453
1 125092123 829799426
1 211546367 374354384
1 709877471 284490943
1 835335884 389601949
1 655479899 852531961
1 12100593 156698664
1 433550971 72133904
1 698915162 79062291
1 365080474 546747039
1 394890999 208550963
1 140987147 689495566
1 780965611 61952191
1 682747785 936896574
1 135012885 418826963
1 11262867 109423311
1 952211503 770593477
1 121269606 9265617
1 952337431 532560304
1 254513672 616839058
1 707884127 349118109
1 843796860 504799810
1 993190940 169740449
1 472205700 409124235
1 195058520 288500318
1 828552975 998862255
1 772879902 456910789
1 210770463 11616316
1 716579364 254056950
1 877387131 622790415
1 737380468 818377417
1 641018748 824124284
1 321984085 720704733
1 37516335 117312352
1 267627447 976723489
1 103167516 710116861
1 777978506 604307406
1 475193685 881559180
1 405535252 510863364
1 27089744 616751400
1 286404359 87208786
1 62136128 83324363
1 875009993 324937695
1 470250560 554319538
1 206648124 653962869
1 678646018 717975309
1 187402993 471076849
1 945788883 992780065
1 852696014 896509445
1 262556726 504977875
1 586424091 20219932
1 897686201 339360032
1 293432936 104901840
1 319791592 733201950
1 950822700 844280151
1 672642042 533860664
1 133934903 481052665
1 147777444 997383954
1 819934397 234847580
1 480983263 757253933
1 879466288 59960115
1 941131695 28832641
1 768379702 131460681
1 58423488 316514715
1 436732884 863454520
1 552672121 686542950
1 539986087 280271987
1 533585784 84561816
1 511121306 481201942
1 216629925 914367810
1 594232097 459895729
1 241195136 465008863
1 964552712 30863028
1 556610162 301204980
1 126165292 332176564
1 77085246 432068959
1 720151390 366577238
1 150648189 60892710
1 832028066 629679645
1 901039220 504470474
1 716174316 95887577
1 694337840 102917660
1 74679537 801507089
1 742240882 902976929
1 115204532 798276886
1 954756589 389159517
2 524435143 908561113
1 422868144 121508285
1 414755772 68341842
1 576918160 167827493
1 777386842 250145146
1 471564621 371927717
1 829967494 357384393
1 536039877 321292152
1 354343839 484748942
1 364554017 81497406
1 434115022 962204473
1 564889485 72371008
1 682924258 755394638
1 1919846 54597017
1 836946443 333958229
2 971465663 898208478
1 47026690 896575312
1 954017837 64877957
1 228049216 712347064
1 712974721 7385587
1 670997662 814053415
1 680743604 257859790
1 918395728 512029507
1 57250891 729008337
1 708828909 195683654
1 356694645 340039738
1 344602401 116641295
1 508496297 459832266
1 707953005 506750655
1 949116839 298183157
1 4303349 897899801
1 713110258 930850877
1 970032318 784804249
1 390809660 332963094
1 131493407 249018686
1 349519365 4193010
1 868073921 861976176
1 645639955 828833972
1 890765439 986230036
1 150611465 236651020
1 573298483 461458270
1 335376830 681292082
1 479399091 694857471
1 739664221 546708442
1 472181165 996764490
1 674849198 329330979
1 477146139 484198853
1 618999999 122197125
1 466989556 433716485
2 253679536 836922257
1 145825399 401618344
1 697902584 886027952
1 83965469 310881404
1 551907752 931716471
1 657635098 567739555
1 657313560 813122752
1 616251152 19482183
1 558389546 349562232
1 751634394 13426882
1 387858072 910726037
1 405608841 747673687
1 395120306 767546418
1 259695456 14758288
1 510681892 331400363
1 586694897 129205433
1 874538605 785232745
1 284309303 28319524
1 484756351 540013117
1 101263023 559052646
1 96128298 513580520
1 669418129 36646048
1 518133136 217428167
1 359065643 387213831
1 864406169 140589006
1 63678409 796163857
1 609135489 478596952
1 334247364 671204774
1 779737949 110494849
1 390497109 374885731
1 851504586 199531872
1 537110585 343833754
1 359975153 433941450
1 416919608 721690073
1 991361972 288024909
1 987835468 354635719
1 158530325 539449995
1 642759746 20306612
1 83762910 639913094
1 123023862 221253729
1 588955463 822337618
1 813123145 722252154
1 65801360 555336471
1 458998486 626294178
1 935016872 336217536
1 43777247 324783055
1 770055991 240078846
1 822064974 683716867
1 169351259 663756316
1 752051909 440666899
1 434582048 428597289
1 857312828 388912473
1 337614099 421345097
1 531532423 80945488
1 584889510 998320829
1 819086874 815892626
1 137148021 589814294
1 698980421 821365235
1 886391477 487494700
1 223027122 850854017
1 228520012 828059426
1 52924303 233509241
1 462344190 22966484
1 395760560 583855739
1 387102651 99267172
1 130520708 873714347
1 753414123 860561127
1 753201158 783247088
1 435081993 34216894
1 496915112 881362779
1 76693001 282058185
1 988016306 39474916
1 910768791 27634521
1 650847728 309045256
1 881281281 499776408
1 589391091 701486473
1 459426528 377945131
1 534131081 452412485
1 607218890 478572264
1 464701861 993637335
1 870883100 831207395
1 793944765 513766544
1 67779662 444919833
1 575924227 642664738
1 638433320 320508828
1 984932102 949887238
1 583989560 112268130
1 379405387 580369944
1 893435254 553632732
1 330937057 76471269
1 247174914 828384878
1 560217428 798982526
1 812277220 389692561
1 137706530 239256822
1 352280167 160351990
1 191029648 147241671
1 558737658 550808253
1 624104944 21661860
1 632719913 932041494
1 549577798 219863817
1 695913797 27244617
1 722612485 720990188
1 601189238 69942509
1 159364204 522068819
1 524230212 404748021
1 939875856 751288107
1 139350382 743168553
1 458522388 7428258
1 961531458 437749509
1 682434411 112470697
1 1358772 362044534
1 762033691 55257576
1 313240779 948332434
1 9940380 150199350
2 907757484 956205300
